,fit num,MSE,R2,unc. Tc,lambda,data set,par0,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38,par39,par40,par41,par42,par43,par44,par45,par46,par47,par48,par49,par50,par51,par52,par53,par54,par55,par56,par57,par58,par59,par60,par61,par62,par63,par64,par65,par66,par67,par68,par69,par70,par71,par72,par73,par74,par75,par76,par77,par78,par79,par80,par81
10,3,0.03605682789114788,-0.06337770017599453,35.128975712003566,0.1,test,0.08575100715986012,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0330724253313889,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
11,3,0.03765893799927246,-0.08113324942933708,35.90093526671833,0.1,eval,0.08575100715986012,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0330724253313889,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
12,4,0.013150990170851945,0.6158679878822344,21.21538683591246,0.01,train,0.17638591374447476,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.023615311203532864,0.0113226439823174,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020355229538760377,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030347935114900235,-0.0,0.0,0.0,-0.0,-0.0,-0.003530880795079443,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006721605048735931,-0.017474145058305666,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.005999973950849488,0.0,0.008436792121079938,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06347569023420402,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02062161866850051
13,4,0.01319603305280532,0.6136008987358361,21.251687726678604,0.01,test,0.17638591374447476,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.023615311203532864,0.0113226439823174,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020355229538760377,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030347935114900235,-0.0,0.0,0.0,-0.0,-0.0,-0.003530880795079443,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006721605048735931,-0.017474145058305666,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.005999973950849488,0.0,0.008436792121079938,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06347569023420402,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02062161866850051
14,4,0.012945802475402052,0.6283448700286723,21.04923014555723,0.01,eval,0.17638591374447476,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.023615311203532864,0.0113226439823174,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020355229538760377,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030347935114900235,-0.0,0.0,0.0,-0.0,-0.0,-0.003530880795079443,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006721605048735931,-0.017474145058305666,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.005999973950849488,0.0,0.008436792121079938,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06347569023420402,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02062161866850051
15,5,0.013216245442901842,0.614652786114313,21.267957125293336,0.01,train,0.17562197428078766,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02423645446321793,0.012115603749668911,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019355630268490227,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.031602480838829446,-0.0,0.0,0.0,-0.0,-0.0,-0.0030692853618232837,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0060495081573139,-0.017551959892220987,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007214117572560944,0.0,0.009485565068298524,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.061235022717990174,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.020605348318966633
16,5,0.012862661993603726,0.6206580354158807,20.98153013321687,0.01,test,0.17562197428078766,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02423645446321793,0.012115603749668911,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019355630268490227,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.031602480838829446,-0.0,0.0,0.0,-0.0,-0.0,-0.0030692853618232837,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0060495081573139,-0.017551959892220987,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007214117572560944,0.0,0.009485565068298524,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.061235022717990174,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.020605348318966633
17,5,0.012943451433879061,0.6284123650058633,21.04731872055229,0.01,eval,0.17562197428078766,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02423645446321793,0.012115603749668911,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019355630268490227,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.031602480838829446,-0.0,0.0,0.0,-0.0,-0.0,-0.0030692853618232837,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0060495081573139,-0.017551959892220987,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007214117572560944,0.0,0.009485565068298524,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.061235022717990174,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.020605348318966633
18,6,0.010499127481598857,0.6933272010250291,18.9560712716987,0.001,train,0.18549453863687124,0.0,0.0,0.0,0.0,0.0,-0.002854703108706345,0.03682345080043117,0.047989131333444436,-0.0,0.0,-0.014940409260962774,0.0,0.0,0.01289173774460005,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.010836706321319358,-0.0008347802374780762,0.0,-0.0,0.0,0.0400740353476532,-0.011646130097697948,-0.0,0.0,-0.00850012909641073,-0.0,-0.0,0.0,-0.0,-0.01772202213685199,-0.0,0.004971491702040415,-0.0,-0.01405426582508129,0.005478980330058935,0.0,0.0,-0.015680824815674215,-0.010992158325741954,-0.03719477198503135,-0.0003516118449260263,-0.014523591929616685,0.001984139359902981,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.025094761497065746,-0.0,0.004533026416161501,-0.0,-0.013874753985821643,0.0,0.07537773193606553,-0.0,-0.0646538430482275,0.0,0.021699965560279443,-0.0,-0.0025451864631478595,-0.0,0.01823540421930145,-0.0,-0.0,-0.0015917062046648034,-0.0,-0.0,0.0,0.0,0.011238002203361002,0.0,-0.029714865715540467
19,6,0.010353449933990535,0.6968358798838422,18.82410220942359,0.001,test,0.18549453863687124,0.0,0.0,0.0,0.0,0.0,-0.002854703108706345,0.03682345080043117,0.047989131333444436,-0.0,0.0,-0.014940409260962774,0.0,0.0,0.01289173774460005,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.010836706321319358,-0.0008347802374780762,0.0,-0.0,0.0,0.0400740353476532,-0.011646130097697948,-0.0,0.0,-0.00850012909641073,-0.0,-0.0,0.0,-0.0,-0.01772202213685199,-0.0,0.004971491702040415,-0.0,-0.01405426582508129,0.005478980330058935,0.0,0.0,-0.015680824815674215,-0.010992158325741954,-0.03719477198503135,-0.0003516118449260263,-0.014523591929616685,0.001984139359902981,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.025094761497065746,-0.0,0.004533026416161501,-0.0,-0.013874753985821643,0.0,0.07537773193606553,-0.0,-0.0646538430482275,0.0,0.021699965560279443,-0.0,-0.0025451864631478595,-0.0,0.01823540421930145,-0.0,-0.0,-0.0015917062046648034,-0.0,-0.0,0.0,0.0,0.011238002203361002,0.0,-0.029714865715540467
20,6,0.010196460801403632,0.7072744643220332,18.680842350601843,0.001,eval,0.18549453863687124,0.0,0.0,0.0,0.0,0.0,-0.002854703108706345,0.03682345080043117,0.047989131333444436,-0.0,0.0,-0.014940409260962774,0.0,0.0,0.01289173774460005,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.010836706321319358,-0.0008347802374780762,0.0,-0.0,0.0,0.0400740353476532,-0.011646130097697948,-0.0,0.0,-0.00850012909641073,-0.0,-0.0,0.0,-0.0,-0.01772202213685199,-0.0,0.004971491702040415,-0.0,-0.01405426582508129,0.005478980330058935,0.0,0.0,-0.015680824815674215,-0.010992158325741954,-0.03719477198503135,-0.0003516118449260263,-0.014523591929616685,0.001984139359902981,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.025094761497065746,-0.0,0.004533026416161501,-0.0,-0.013874753985821643,0.0,0.07537773193606553,-0.0,-0.0646538430482275,0.0,0.021699965560279443,-0.0,-0.0025451864631478595,-0.0,0.01823540421930145,-0.0,-0.0,-0.0015917062046648034,-0.0,-0.0,0.0,0.0,0.011238002203361002,0.0,-0.029714865715540467
21,7,0.010465336626276888,0.694861272913363,18.925542159587568,0.001,train,0.18451099623264175,0.0,0.00034173368593142374,0.0,0.0,0.0,-0.005250733917928404,0.03591152534318853,0.05129250443497054,-0.0,0.0,-0.018037659448669693,0.0,0.0,0.012299053817774457,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.011110490599133707,-0.0009422379155444306,0.0,-0.0,0.0,0.043892116193107754,-0.011119945564831731,-0.0,0.0,-0.00844525196982955,-0.0,-1.0013037431217597e-05,0.0,-0.0,-0.015399383415868884,-0.0,0.0053663378562996055,-0.0,-0.014659165494336155,0.005079772423871562,0.0,0.0,-0.015210354162643349,-0.013092531072380415,-0.03658909817185491,-0.0,-0.01272867672873042,0.002534098728595987,-0.001960885576499015,-0.0,0.0,-0.0,0.0,-0.0,0.024550344811761538,-0.0,0.004437969371196659,-0.0,-0.015049683285800752,0.0,0.07715770551443658,-0.0,-0.06590077985437144,0.0,0.02325639583261897,-0.0,-0.003421230605659465,-0.0,0.017323123017663578,-0.0,-0.0,-0.0,-0.0001358533226814703,-0.0,-0.0,0.0010018961159202347,0.009494369983933498,0.0,-0.02976751080062834
22,7,0.010366847416191349,0.694263888193797,18.83627757331976,0.001,test,0.18451099623264175,0.0,0.00034173368593142374,0.0,0.0,0.0,-0.005250733917928404,0.03591152534318853,0.05129250443497054,-0.0,0.0,-0.018037659448669693,0.0,0.0,0.012299053817774457,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.011110490599133707,-0.0009422379155444306,0.0,-0.0,0.0,0.043892116193107754,-0.011119945564831731,-0.0,0.0,-0.00844525196982955,-0.0,-1.0013037431217597e-05,0.0,-0.0,-0.015399383415868884,-0.0,0.0053663378562996055,-0.0,-0.014659165494336155,0.005079772423871562,0.0,0.0,-0.015210354162643349,-0.013092531072380415,-0.03658909817185491,-0.0,-0.01272867672873042,0.002534098728595987,-0.001960885576499015,-0.0,0.0,-0.0,0.0,-0.0,0.024550344811761538,-0.0,0.004437969371196659,-0.0,-0.015049683285800752,0.0,0.07715770551443658,-0.0,-0.06590077985437144,0.0,0.02325639583261897,-0.0,-0.003421230605659465,-0.0,0.017323123017663578,-0.0,-0.0,-0.0,-0.0001358533226814703,-0.0,-0.0,0.0010018961159202347,0.009494369983933498,0.0,-0.02976751080062834
23,7,0.010189386992943675,0.7074775430579843,18.674361296534276,0.001,eval,0.18451099623264175,0.0,0.00034173368593142374,0.0,0.0,0.0,-0.005250733917928404,0.03591152534318853,0.05129250443497054,-0.0,0.0,-0.018037659448669693,0.0,0.0,0.012299053817774457,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.011110490599133707,-0.0009422379155444306,0.0,-0.0,0.0,0.043892116193107754,-0.011119945564831731,-0.0,0.0,-0.00844525196982955,-0.0,-1.0013037431217597e-05,0.0,-0.0,-0.015399383415868884,-0.0,0.0053663378562996055,-0.0,-0.014659165494336155,0.005079772423871562,0.0,0.0,-0.015210354162643349,-0.013092531072380415,-0.03658909817185491,-0.0,-0.01272867672873042,0.002534098728595987,-0.001960885576499015,-0.0,0.0,-0.0,0.0,-0.0,0.024550344811761538,-0.0,0.004437969371196659,-0.0,-0.015049683285800752,0.0,0.07715770551443658,-0.0,-0.06590077985437144,0.0,0.02325639583261897,-0.0,-0.003421230605659465,-0.0,0.017323123017663578,-0.0,-0.0,-0.0,-0.0001358533226814703,-0.0,-0.0,0.0010018961159202347,0.009494369983933498,0.0,-0.02976751080062834
24,8,0.009233050874589786,0.7303084889909771,17.776421636055876,0.0001,train,0.18617766802191377,-0.016479597561018723,0.036314561520748787,-0.026657494474841278,-0.0,-0.0,-0.04846580826557032,0.021235485205579562,0.04929002920020001,-0.0019468533762186013,-0.010170777332559557,-0.02651546585593107,0.000456288673427517,0.005675742338797559,0.0,0.0072061380328276425,0.0,0.04688516657808387,0.09423936091633346,0.02090329204344018,-0.07900882584928538,-0.02015918273982531,0.03940766669454613,0.1415831331628977,-0.07077858624649204,-0.11873694906936406,0.0,0.048008091198042835,0.0714866480042329,-0.016553952933932255,-0.08401106797179106,0.030187885567498976,-0.03912546411169072,-0.006770817325429571,0.0,0.037008158441978516,0.016345041490841136,-0.030672497588549976,-0.01898463203303552,0.0019478466735119724,0.023742026513359486,-0.006953267602318973,-0.0,0.07308352078727343,0.013812745846992039,-0.08222976214204446,0.0032613445126486256,-0.03391059862276478,-0.1134900365896637,-0.025601575696517432,0.13402074854385845,-0.050829265658293855,0.002358509528310284,-0.008341045179654356,-0.0010401258179084346,0.0,-0.010602172833248233,0.04243764574901475,-0.031972889223046225,0.01972783598068158,0.022824685996717015,-0.011149003274639444,-0.0,0.10160946091626409,-0.018640057973983902,-0.053077718388615344,0.002254856824139032,0.013278009430493551,-0.05059286204005239,-0.038952921167662365,0.031047899310312682,0.028604452625271212,0.0,-0.0,0.005577722471955039,-0.01177291493996225,0.038509813041848896,-0.06698719207500928,0.022513584485989637,0.01209099634907808,0.0,-0.044288918362938114
25,8,0.009091249962279833,0.7337949366498441,17.63938859368508,0.0001,test,0.18617766802191377,-0.016479597561018723,0.036314561520748787,-0.026657494474841278,-0.0,-0.0,-0.04846580826557032,0.021235485205579562,0.04929002920020001,-0.0019468533762186013,-0.010170777332559557,-0.02651546585593107,0.000456288673427517,0.005675742338797559,0.0,0.0072061380328276425,0.0,0.04688516657808387,0.09423936091633346,0.02090329204344018,-0.07900882584928538,-0.02015918273982531,0.03940766669454613,0.1415831331628977,-0.07077858624649204,-0.11873694906936406,0.0,0.048008091198042835,0.0714866480042329,-0.016553952933932255,-0.08401106797179106,0.030187885567498976,-0.03912546411169072,-0.006770817325429571,0.0,0.037008158441978516,0.016345041490841136,-0.030672497588549976,-0.01898463203303552,0.0019478466735119724,0.023742026513359486,-0.006953267602318973,-0.0,0.07308352078727343,0.013812745846992039,-0.08222976214204446,0.0032613445126486256,-0.03391059862276478,-0.1134900365896637,-0.025601575696517432,0.13402074854385845,-0.050829265658293855,0.002358509528310284,-0.008341045179654356,-0.0010401258179084346,0.0,-0.010602172833248233,0.04243764574901475,-0.031972889223046225,0.01972783598068158,0.022824685996717015,-0.011149003274639444,-0.0,0.10160946091626409,-0.018640057973983902,-0.053077718388615344,0.002254856824139032,0.013278009430493551,-0.05059286204005239,-0.038952921167662365,0.031047899310312682,0.028604452625271212,0.0,-0.0,0.005577722471955039,-0.01177291493996225,0.038509813041848896,-0.06698719207500928,0.022513584485989637,0.01209099634907808,0.0,-0.044288918362938114
